# {"t_start": 1569753756.0582826, "env_id": null} 
r,l,t
-20,201,814.786569
-10,201,815.361159
-10,201,815.935727
-10,201,816.513134
-40,201,817.086422
-30,201,817.671525
-40,201,818.259448
-20,201,818.85204
-40,201,819.431455
-10,201,820.040945
-50,201,820.635086
-30,201,821.255268
-20,201,821.838946
-20,201,822.425719
-10,201,822.994637
-30,201,823.550612
-30,201,824.125358
-20,201,824.733501
-10,201,825.341838
-30,201,825.924136
-20,201,826.506442
0,201,827.095181
-10,201,827.736477
-30,201,828.318272
-20,201,828.907711
-20,201,829.497166
-20,201,830.074738
-10,201,830.646231
-10,201,831.23336
-20,201,831.803294
-20,201,832.383856
-30,201,832.966208
-40,201,833.557928
-30,201,834.141182
-20,201,834.750695
-20,201,835.365105
-30,201,835.951028
-40,201,836.538352
-10,201,837.14304
-50,201,837.749331
-20,201,838.425376
-70,201,839.005047
-10,201,839.596308
-30,201,840.171629
-20,201,840.748138
-20,201,841.331903
-20,201,841.908286
-30,201,842.49249
-30,201,843.081598
-40,201,843.683445
0,201,844.276058
-20,201,844.867443
0,201,845.459237
-10,201,846.046442
-30,201,846.650889
-10,201,847.243592
-10,201,847.827584
-40,201,848.402745
-10,201,848.982693
-20,201,849.568551
-20,201,850.146726
-20,201,850.719343
-40,201,851.300423
-10,201,851.895774
-40,201,852.508042
-20,201,853.100388
-20,201,853.724266
-10,201,854.327262
-40,201,854.915668
0,201,855.513393
-20,201,856.088046
-40,201,856.685022
-20,201,857.27007
-30,201,857.879806
-40,201,858.461039
-20,201,859.046609
-30,201,859.675662
-20,201,860.259371
-60,201,860.857933
-20,201,861.47167
-40,201,862.050118
-30,201,862.631719
-30,201,863.21637
-40,201,863.798407
-20,201,864.385704
-40,201,864.975986
-30,201,865.583152
-10,201,866.180199
-30,201,866.757624
-50,201,867.357212
-20,201,867.938591
-30,201,868.527762
-10,201,869.129507
-40,201,869.725784
-30,201,870.317043
-30,201,870.91466
-30,201,871.491857
-40,201,872.100144
-20,201,872.709168
0,201,873.30572
-40,201,873.893922
-20,201,874.46491
-40,201,875.043444
-20,201,875.623854
-60,201,876.214946
-40,201,876.800458
-50,201,877.388556
-10,201,877.970814
-30,201,878.542139
-20,201,879.140188
0,201,879.712357
-40,201,880.309301
-20,201,880.901291
-50,201,881.481289
-20,201,882.072551
-20,201,882.66089
-40,201,883.238342
-30,201,883.80435
-10,201,884.388733
0,201,884.987471
-40,201,885.600757
-10,201,886.205948
-20,201,886.805431
-30,201,887.40612
-30,201,887.996814
-30,201,888.59592
-30,201,889.178882
-20,201,889.761108
-20,201,890.336465
-10,201,890.905725
-30,201,891.488377
-40,201,892.061794
-40,201,892.646695
-50,201,893.231111
-20,201,893.820735
-10,201,894.404612
-20,201,894.9963
-20,201,895.59221
-20,201,896.182189
-30,201,896.782719
-10,201,897.377756
0,201,897.964967
-20,201,898.548481
0,201,899.129351
-20,201,899.708382
-40,201,900.284757
-20,201,900.885252
-30,201,901.483657
-40,201,902.081571
-20,201,902.689593
-20,201,903.270637
-20,201,903.84867
-20,201,904.422189
-10,201,905.000556
-10,201,905.581699
-20,201,906.162127
-30,201,906.742072
0,201,907.325718
-40,201,907.911357
-10,201,908.509882
-10,201,909.094758
-40,201,909.684672
-60,201,910.281465
-30,201,910.891333
-50,201,911.472884
-20,201,912.052912
-50,201,912.640718
-30,201,913.234862
-10,201,913.864591
-20,201,914.479511
-10,201,915.077656
0,201,915.661606
-30,201,916.238102
-20,201,916.82091
-30,201,917.400634
-10,201,917.979791
0,201,918.559454
-30,201,919.145733
-40,201,919.729877
-20,201,920.319936
-30,201,920.90762
-20,201,921.502519
-30,201,922.084832
-20,201,922.693453
-30,201,923.26691
-20,201,923.828235
-30,201,924.415699
-40,201,924.991195
-20,201,925.571253
-30,201,926.141118
-20,201,926.714615
-30,201,927.293739
-20,201,927.874691
-30,201,928.455864
-20,201,929.040623
-30,201,929.612895
-20,201,930.200782
-10,201,930.786485
-30,201,931.404431
-40,201,932.001913
-10,201,932.596818
-20,201,933.18889
-20,201,933.776378
-30,201,934.355546
-20,201,934.939643
-50,201,935.534835
-10,201,936.123679
0,201,936.730064
0,201,937.296603
-30,201,937.872147
-10,201,938.442823
-30,201,939.062112
-10,201,939.691485
-20,201,940.314709
-10,201,940.923153
0,201,941.535577
-10,201,942.136769
-60,201,942.729244
-30,201,943.317348
0,201,943.904816
-10,201,944.49447
-20,201,945.079167
-40,201,945.675146
-20,201,946.270209
-50,201,946.854395
-30,201,947.442311
-30,201,948.032056
-40,201,948.646919
-30,201,949.255495
-10,201,949.889205
-30,201,950.505274
-20,201,951.083974
-30,201,951.663517
-20,201,952.243576
-20,201,952.862885
-50,201,953.449717
-10,201,954.028486
-30,201,954.634848
-10,201,955.271293
-30,201,955.890732
-20,201,956.479243
-20,201,957.056097
-10,201,957.644251
-10,201,958.248545
-20,201,958.874528
-30,201,959.516257
-20,201,960.11784
-20,201,960.694358
-30,201,961.285372
-40,201,961.859721
-30,201,962.443087
-30,201,963.01418
-20,201,963.578993
-20,201,964.189419
-20,201,964.775157
0,201,965.394404
-10,201,966.012296
-10,201,966.615869
-30,201,967.20087
-30,201,967.805807
-20,201,968.40164
-30,201,969.016466
-30,201,969.59815
-20,201,970.174103
0,201,970.787622
-10,201,971.381486
-50,201,971.967234
-20,201,972.550802
-20,201,973.161246
-50,201,973.745724
-30,201,974.376039
-20,201,974.995203
-10,201,975.617834
-20,201,976.217128
-30,201,976.822119
-20,201,977.424287
-40,201,978.004135
-20,201,978.599912
10,201,979.185836
0,201,979.77996
-40,201,980.385105
-30,201,980.978515
-30,201,981.556184
-30,201,982.137375
-20,201,982.73453
-20,201,983.360736
-20,201,983.928198
-40,201,984.50796
0,201,985.090018
-50,201,985.684227
-20,201,986.265156
-60,201,986.844637
-20,201,987.442125
-10,201,988.035354
0,201,988.669751
-30,201,989.283855
-30,201,989.876838
-20,201,990.461518
-20,201,991.034315
-10,201,991.606766
-60,201,992.206684
-20,201,992.792498
-40,201,993.376817
-40,201,993.997297
-30,201,994.577323
-10,201,995.181859
-60,201,995.771173
-30,201,996.364136
-20,201,996.954193
0,201,997.552823
-20,201,998.139493
-20,201,998.724094
-20,201,999.32769
-20,201,999.942927
-10,201,1000.540611
-20,201,1001.142071
-30,201,1001.750478
-40,201,1002.338101
-50,201,1002.925453
-30,201,1003.513695
-20,201,1004.083609
-20,201,1004.661995
-30,201,1005.242211
-20,201,1005.825934
-20,201,1006.409681
-50,201,1006.998103
-20,201,1007.596202
-10,201,1008.206424
0,201,1008.786474
0,201,1009.37483
-10,201,1009.950378
0,201,1010.532091
-30,201,1011.121116
-40,201,1011.708934
-10,201,1012.29355
-20,201,1012.902459
-30,201,1013.531701
-10,201,1014.105833
-10,201,1014.682832
-40,201,1015.286137
0,201,1015.868932
-40,201,1016.445106
-40,201,1017.044522
-20,201,1017.631672
-40,201,1018.219145
-40,201,1018.809701
-30,201,1019.396847
-30,201,1019.981148
-10,201,1020.561899
-40,201,1021.152072
-10,201,1021.747014
-30,201,1022.354379
-10,201,1022.937705
-20,201,1023.505749
-40,201,1024.080158
-50,201,1024.654898
0,201,1025.222577
-10,201,1025.790699
-30,201,1026.358845
-20,201,1026.918896
-50,201,1027.499165
-40,201,1028.086717
-40,201,1028.679789
-30,201,1029.27062
-20,201,1029.904526
-30,201,1030.562863
-20,201,1031.182264
-30,201,1031.789848
-20,201,1032.374409
-40,201,1033.000764
-10,201,1033.689802
-30,201,1034.287947
-10,201,1034.888695
-20,201,1035.489767
-30,201,1036.078852
-20,201,1036.662231
-40,201,1037.245842
-30,201,1037.829071
-50,201,1038.409114
-60,201,1038.997821
-10,201,1039.57426
-30,201,1040.155408
-30,201,1040.733857
-30,201,1041.311748
-30,201,1041.891217
-10,201,1042.46873
-20,201,1043.045826
-10,201,1043.625062
-20,201,1044.203807
-10,201,1044.801707
-40,201,1045.412849
-30,201,1046.012984
-10,201,1046.586561
-20,201,1047.160824
-20,201,1047.732996
-10,201,1048.302218
0,201,1048.867247
-30,201,1049.434961
-20,201,1050.001999
-30,201,1050.57604
-40,201,1051.150342
-20,201,1051.718492
-40,201,1052.289323
-30,201,1052.859732
-70,201,1053.432524
-50,201,1054.002818
-30,201,1054.570114
-20,201,1055.132379
-30,201,1055.690847
-20,201,1056.261532
-60,201,1056.81773
-10,201,1057.381865
-10,201,1057.943465
-10,201,1058.504028
-50,201,1059.063323
-20,201,1059.62606
-20,201,1060.189511
-10,201,1060.747769
0,201,1061.312126
0,201,1061.871299
-10,201,1062.44239
-10,201,1063.014916
-10,201,1063.593073
-20,201,1064.166876
-10,201,1064.740366
-10,201,1065.303328
-20,201,1065.869036
-20,201,1066.432505
-40,201,1066.998699
-20,201,1067.560273
-30,201,1068.136503
-20,201,1068.709825
-30,201,1069.283921
-20,201,1069.856915
-40,201,1070.430918
-10,201,1071.008989
-30,201,1071.604757
-10,201,1072.184896
-40,201,1072.765711
-20,201,1073.350162
-10,201,1073.930251
-20,201,1074.49742
-20,201,1075.066183
-10,201,1075.630833
-10,201,1076.193499
-20,201,1076.759985
-40,201,1077.320898
-20,201,1077.881696
-60,201,1078.441629
-10,201,1079.026474
-20,201,1079.637155
-30,201,1080.221968
-40,201,1080.806655
-10,201,1081.391468
-10,201,1081.984199
-10,201,1082.563076
-30,201,1083.135012
-20,201,1083.70866
0,201,1084.273366
-30,201,1084.83751
-10,201,1085.407078
-30,201,1085.976705
-50,201,1086.547452
-20,201,1087.114678
-10,201,1087.687556
-30,201,1088.257617
-30,201,1088.829823
-50,201,1089.400942
-20,201,1089.971534
0,201,1090.537642
-30,201,1091.103781
-10,201,1091.670592
-10,201,1092.243756
-20,201,1092.823684
-30,201,1093.411434
-30,201,1093.997141
-70,201,1094.570637
-60,201,1095.185743
0,201,1095.766874
-40,201,1096.341289
-10,201,1096.913513
-30,201,1097.481403
-30,201,1098.053667
-40,201,1098.616827
-20,201,1099.190512
-40,201,1099.760409
-30,201,1100.334938
-20,201,1100.905154
-30,201,1101.476184
-10,201,1102.057722
-50,201,1102.648237
-20,201,1103.236701
0,201,1103.825751
-30,201,1104.46892
-10,201,1105.050987
-20,201,1105.628139
-40,201,1106.221116
-30,201,1106.78046
-20,201,1107.360409
0,201,1107.91586
-40,201,1108.506815
-10,201,1109.086452
-10,201,1109.663916
0,201,1110.241741
-10,201,1110.816857
-50,201,1111.402194
-30,201,1111.979664
-10,201,1112.552889
-10,201,1113.120058
0,201,1113.695958
-20,201,1114.267012
0,201,1114.841499
-10,201,1115.419183
-40,201,1115.998373
-30,201,1116.566857
-20,201,1117.142919
-70,201,1117.722133
-50,201,1118.303026
-40,201,1118.892477
-30,201,1119.461989
-20,201,1120.031177
-60,201,1120.598608
-50,201,1121.170583
0,201,1121.740308
-20,201,1122.310369
-40,201,1122.869304
-30,201,1123.437618
-30,201,1124.00474
-30,201,1124.58081
-50,201,1125.153105
-20,201,1125.720293
-40,201,1126.291017
-30,201,1126.869457
-20,201,1127.44371
-20,201,1128.017075
-50,201,1128.59263
-40,201,1129.170783
-30,201,1129.746652
-20,201,1130.319153
-10,201,1130.892195
-10,201,1131.487702
0,201,1132.085089
-10,201,1132.677782
-20,201,1133.282846
0,201,1133.87071
-20,201,1134.458011
-10,201,1135.039416
-20,201,1135.623474
-30,201,1136.2052
-10,201,1136.782575
-10,201,1137.370635
-10,201,1137.950063
-30,201,1138.566726
-10,201,1139.193511
-20,201,1139.779465
-20,201,1140.36265
-40,201,1140.962527
-40,201,1141.541716
-40,201,1142.124809
-30,201,1142.710811
0,201,1143.304572
-40,201,1143.886961
-10,201,1144.471463
0,201,1145.047219
-40,201,1145.623431
-30,201,1146.200273
-10,201,1146.797729
-50,201,1147.448477
-20,201,1148.032365
-20,201,1148.636428
-30,201,1149.200626
-20,201,1149.773041
-40,201,1150.381287
-10,201,1150.958859
-30,201,1151.536012
-30,201,1152.115692
-40,201,1152.693593
-50,201,1153.25863
-40,201,1153.865841
-20,201,1154.446529
-50,201,1155.020344
-10,201,1155.596728
-20,201,1156.159665
-30,201,1156.719222
-30,201,1157.283084
-10,201,1157.840951
-10,201,1158.397696
-40,201,1158.997041
-40,201,1159.587168
-20,201,1160.169883
-20,201,1160.779095
-20,201,1161.352713
-10,201,1161.928492
-20,201,1162.513258
-10,201,1163.093975
-30,201,1163.680094
-50,201,1164.256489
-30,201,1164.830841
-30,201,1165.418598
-40,201,1166.002002
-10,201,1166.596344
-30,201,1167.176442
-20,201,1167.759958
-20,201,1168.350852
-20,201,1168.936545
-50,201,1169.504489
0,201,1170.078421
-20,201,1170.669712
-30,201,1171.249983
-40,201,1171.835513
-30,201,1172.420536
-20,201,1173.003123
-20,201,1173.590136
-40,201,1174.176626
-30,201,1174.773564
-30,201,1175.365371
-30,201,1175.941151
-20,201,1176.587945
-10,201,1177.166139
-30,201,1177.754059
-20,201,1178.339423
-30,201,1178.926769
-30,201,1179.513019
10,201,1180.101874
-10,201,1180.69309
-40,201,1181.297034
-40,201,1181.887982
-20,201,1182.479627
-20,201,1183.062821
-30,201,1183.635827
-30,201,1184.208776
-20,201,1184.783801
-30,201,1185.361526
-20,201,1185.937399
0,201,1186.518667
-30,201,1187.098822
-30,201,1187.679391
-30,201,1188.258319
-30,201,1188.828447
-20,201,1189.396133
-10,201,1189.97138
-10,201,1190.542572
-10,201,1191.108024
-20,201,1191.689139
-20,201,1192.269686
-30,201,1192.850867
-20,201,1193.432154
-30,201,1193.997574
-30,201,1194.554815
-10,201,1195.118911
-30,201,1195.672863
-50,201,1196.248193
-10,201,1196.856794
-30,201,1197.428727
-10,201,1198.015198
-20,201,1198.599679
-20,201,1199.179263
-10,201,1199.777806
-50,201,1200.377025
-50,201,1200.946975
-20,201,1201.525189
-20,201,1202.108909
-30,201,1202.694356
-50,201,1203.274889
-10,201,1203.845919
-30,201,1204.421341
-20,201,1204.998528
-30,201,1205.57295
-20,201,1206.145892
-10,201,1206.718825
-50,201,1207.294852
-10,201,1207.870864
-20,201,1208.444328
-40,201,1209.013675
-40,201,1209.579567
-10,201,1210.144457
-50,201,1210.712968
-30,201,1211.27453
-20,201,1211.846039
-40,201,1212.424817
-20,201,1212.998579
-20,201,1213.574071
-10,201,1214.148635
-20,201,1214.722549
-30,201,1215.292571
-30,201,1215.865998
-30,201,1216.441273
-10,201,1217.007223
-40,201,1217.570036
-50,201,1218.133861
-40,201,1218.695763
-10,201,1219.262728
-30,201,1219.833315
0,201,1220.403788
-20,201,1220.971543
0,201,1221.54241
-20,201,1222.115541
-10,201,1222.685894
-50,201,1223.255175
-20,201,1223.82431
-20,201,1224.396506
-30,201,1224.973726
-10,201,1225.54149
0,201,1226.116349
-20,201,1226.687293
-20,201,1227.26141
-10,201,1227.830375
-10,201,1228.398256
-20,201,1228.959559
-10,201,1229.519514
-30,201,1230.078414
-30,201,1230.640304
-10,201,1231.209194
-30,201,1231.782853
-30,201,1232.353289
-30,201,1232.924327
-30,201,1233.49377
-20,201,1234.068133
-30,201,1234.644602
-40,201,1235.217996
-40,201,1235.792522
-10,201,1236.370637
-20,201,1236.945055
-30,201,1237.51581
-60,201,1238.089103
-30,201,1238.66502
-10,201,1239.23845
-20,201,1239.812861
-10,201,1240.386688
-40,201,1240.956578
-10,201,1241.522815
-30,201,1242.084853
-30,201,1242.6558
-60,201,1243.257092
-30,201,1243.849884
-10,201,1244.412362
-10,201,1244.981844
-10,201,1245.57682
-10,201,1246.158504
0,201,1246.728382
-30,201,1247.303102
-30,201,1247.879719
-40,201,1248.449109
-30,201,1249.01636
-10,201,1249.594047
-20,201,1250.169421
-70,201,1250.74253
-30,201,1251.312892
-40,201,1251.885603
-30,201,1252.457082
-40,201,1253.030108
0,201,1253.601829
0,201,1254.176082
-40,201,1254.750679
-30,201,1255.325572
0,201,1255.902885
-20,201,1256.492619
-30,201,1257.089559
-20,201,1257.65941
-30,201,1258.222428
-40,201,1258.79189
0,201,1259.35759
-10,201,1259.921484
-20,201,1260.488714
-20,201,1261.055252
-30,201,1261.609883
-20,201,1262.166828
0,201,1262.73523
-10,201,1263.292919
-30,201,1263.865669
-10,201,1264.438831
-20,201,1264.994879
-20,201,1265.575449
-30,201,1266.150653
-10,201,1266.718065
-10,201,1267.287478
-10,201,1267.856952
-30,201,1268.432156
-30,201,1269.003313
-10,201,1269.575318
-10,201,1270.146364
-10,201,1270.722647
-20,201,1271.285072
-30,201,1271.840829
-10,201,1272.40765
-20,201,1272.965549
-20,201,1273.531236
-50,201,1274.096169
-10,201,1274.670079
0,201,1275.241421
-20,201,1275.816715
-20,201,1276.392578
-30,201,1276.96876
-30,201,1277.539944
-10,201,1278.104349
-20,201,1278.683688
-30,201,1279.256081
0,201,1279.825911
-30,201,1280.401867
-10,201,1280.974391
-20,201,1281.552795
-50,201,1282.119034
-30,201,1282.684511
-20,201,1283.251848
-30,201,1283.823411
-30,201,1284.395544
-10,201,1284.975429
-60,201,1285.561246
-30,201,1286.145156
-10,201,1286.728449
-10,201,1287.313184
-20,201,1287.897156
-20,201,1288.482243
-10,201,1289.065194
-10,201,1289.648489
-10,201,1290.245227
-10,201,1290.829056
-20,201,1291.408707
0,201,1291.98532
-30,201,1292.560143
-40,201,1293.130886
-40,201,1293.704028
-30,201,1294.279044
-10,201,1294.854853
-70,201,1295.427008
0,201,1296.001579
-30,201,1296.581225
-20,201,1297.156578
-30,201,1297.729442
-20,201,1298.31081
0,201,1298.883226
-30,201,1299.460427
-50,201,1300.037064
-30,201,1300.618902
0,201,1301.203821
-20,201,1301.779442
-10,201,1302.352489
-10,201,1302.925392
-30,201,1303.498727
-50,201,1304.070762
-30,201,1304.642822
-10,201,1305.222939
-60,201,1305.821326
-20,201,1306.400806
-20,201,1306.993334
-10,201,1307.579838
-30,201,1308.160688
-20,201,1308.759676
-10,201,1309.358882
-30,201,1309.93529
-40,201,1310.540402
-20,201,1311.118687
-40,201,1311.688562
-40,201,1312.274419
-40,201,1312.874339
-10,201,1313.456924
0,201,1314.042444
-10,201,1314.617391
-30,201,1315.188101
-50,201,1315.766137
-50,201,1316.348235
-30,201,1316.928794
-20,201,1317.509972
